codigo_articulo,codigo_sucursal,sucursal,fecha_venta,producto,precio_venta,cantidad
002056,19,LA PIRAMIDE,2023-12-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,534
002056,17,MARACAY,2023-12-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,288
000386,19,LA PIRAMIDE,2023-12-05 00:00:00,HUEVOS A GRANEL.,4.69,168
000386,09,MATURIN PLAZA,2023-12-05 00:00:00,HUEVOS A GRANEL.,4.69,132
001973,19,LA PIRAMIDE,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,60
001973,21,LOS TEQUES,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,36
001973,13,PARAISO,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,121
000386,12,LA CASCADA,2023-12-05 00:00:00,HUEVOS A GRANEL.,4.69,300
000386,10,LA ISABELICA - VALENCIA,2023-12-05 00:00:00,HUEVOS A GRANEL.,4.69,182
000386,22,SAN MARTIN,2023-12-05 00:00:00,HUEVOS A GRANEL.,4.69,83
001973,10,LA ISABELICA - VALENCIA,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,72
002056,22,SAN MARTIN,2023-12-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,292
000386,08,ACARIGUA,2023-12-05 00:00:00,HUEVOS A GRANEL.,4.69,131
001973,20,CIUDAD BOLIVAR HERES,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,25
001973,15,GUATIRE,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,151
002056,08,ACARIGUA,2023-12-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,199
002056,20,CIUDAD BOLIVAR HERES,2023-12-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,112
002056,02,SAN BERNARDINO,2023-12-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1369
001973,01,IPSFA,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,256
001973,14,LA URBINA,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,192
002056,09,MATURIN PLAZA,2023-12-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,85
000386,14,LA URBINA,2023-12-05 00:00:00,HUEVOS A GRANEL.,4.69,385
000386,02,SAN BERNARDINO,2023-12-05 00:00:00,HUEVOS A GRANEL.,4.69,412
001973,07,BARQUISIMETO,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,46
001973,17,MARACAY,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,44
001973,02,SAN BERNARDINO,2023-12-05 00:00:00,MARGARINA 500GR MAVESA.,2.69,208
002056,10,LA ISABELICA - VALENCIA,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,375
000386,20,CIUDAD BOLIVAR HERES,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,130
000386,11,MATURIN CENTRO,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,289
001973,20,CIUDAD BOLIVAR HERES,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,42
001973,15,GUATIRE,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,220
002056,15,GUATIRE,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1113
002056,21,LOS TEQUES,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,305
002056,13,PARAISO,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,582
001973,22,SAN MARTIN,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,49
001973,19,LA PIRAMIDE,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,78
001973,17,MARACAY,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,45
001973,09,MATURIN PLAZA,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,38
002056,06,GUARENAS,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,929
002056,17,MARACAY,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,112
000386,05,CAGUA,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,233
002056,11,MATURIN CENTRO,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,86
000386,08,ACARIGUA,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,135
000386,07,BARQUISIMETO,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,99
000386,13,PARAISO,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,182
001973,08,ACARIGUA,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,57
002056,08,ACARIGUA,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,191
002056,20,CIUDAD BOLIVAR HERES,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,187
000386,12,LA CASCADA,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,254
000386,10,LA ISABELICA - VALENCIA,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,179
000386,14,LA URBINA,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,527
001973,01,IPSFA,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,285
001973,14,LA URBINA,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,222
002056,01,IPSFA,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,2078
002056,14,LA URBINA,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1509
000386,19,LA PIRAMIDE,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,221
000386,17,MARACAY,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,113
001973,12,LA CASCADA,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,92
001973,13,PARAISO,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,127
001973,02,SAN BERNARDINO,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,303
002056,02,SAN BERNARDINO,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1624
000386,15,GUATIRE,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,419
000386,21,LOS TEQUES,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,84
001973,07,BARQUISIMETO,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,51
001973,06,GUARENAS,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,132
000386,22,SAN MARTIN,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,65
001973,05,CAGUA,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,113
002056,05,CAGUA,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,497
002056,12,LA CASCADA,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,551
000386,06,GUARENAS,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,319
000386,09,MATURIN PLAZA,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,121
000386,02,SAN BERNARDINO,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,667
001973,11,MATURIN CENTRO,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,26
002056,07,BARQUISIMETO,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,315
002056,19,LA PIRAMIDE,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,540
002056,09,MATURIN PLAZA,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,146
000386,01,IPSFA,2023-12-04 00:00:00,HUEVOS A GRANEL.,4.69,618
001973,10,LA ISABELICA - VALENCIA,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,75
001973,21,LOS TEQUES,2023-12-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,46
002056,22,SAN MARTIN,2023-12-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,367
000386,05,CAGUA,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,274
000386,17,MARACAY,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,148
002056,19,LA PIRAMIDE,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,496
000386,07,BARQUISIMETO,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,142
002056,07,BARQUISIMETO,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,329
002056,14,LA URBINA,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1915
000386,15,GUATIRE,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,676
000386,01,IPSFA,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,777
001973,01,IPSFA,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,368
002056,15,GUATIRE,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1605
000386,20,CIUDAD BOLIVAR HERES,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,133
000386,13,PARAISO,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,241
002056,11,MATURIN CENTRO,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,59
000386,08,ACARIGUA,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,165
001973,07,BARQUISIMETO,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,85
001973,06,GUARENAS,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,192
001973,14,LA URBINA,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,360
000386,19,LA PIRAMIDE,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,207
001973,19,LA PIRAMIDE,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,98
001973,17,MARACAY,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,65
002056,09,MATURIN PLAZA,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,124
000386,11,MATURIN CENTRO,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,162
000386,02,SAN BERNARDINO,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,627
001973,20,CIUDAD BOLIVAR HERES,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,46
001973,11,MATURIN CENTRO,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,29
001973,13,PARAISO,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,164
001973,02,SAN BERNARDINO,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,318
002056,10,LA ISABELICA - VALENCIA,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,517
000386,12,LA CASCADA,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,411
000386,22,SAN MARTIN,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,119
001973,08,ACARIGUA,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,59
002056,20,CIUDAD BOLIVAR HERES,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,195
002056,01,IPSFA,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,2320
002056,12,LA CASCADA,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1188
002056,22,SAN MARTIN,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,439
000386,14,LA URBINA,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,569
001973,21,LOS TEQUES,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,80
002056,08,ACARIGUA,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,221
000386,06,GUARENAS,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,438
000386,09,MATURIN PLAZA,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,122
001973,05,CAGUA,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,118
001973,12,LA CASCADA,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,156
001973,10,LA ISABELICA - VALENCIA,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,135
001973,09,MATURIN PLAZA,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,44
002056,05,CAGUA,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,766
002056,06,GUARENAS,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,960
002056,17,MARACAY,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,253
000386,21,LOS TEQUES,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,125
002056,21,LOS TEQUES,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,460
002056,13,PARAISO,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1111
002056,02,SAN BERNARDINO,2023-12-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1603
000386,10,LA ISABELICA - VALENCIA,2023-12-03 00:00:00,HUEVOS A GRANEL.,4.69,245
001973,15,GUATIRE,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,358
001973,22,SAN MARTIN,2023-12-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,100
000386,15,GUATIRE,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,692
000386,13,PARAISO,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,339
000386,22,SAN MARTIN,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,113
001973,10,LA ISABELICA - VALENCIA,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,135
001973,22,SAN MARTIN,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,85
000386,02,SAN BERNARDINO,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,731
002056,01,IPSFA,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,3169
002056,14,LA URBINA,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,2271
002056,22,SAN MARTIN,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,541
000386,14,LA URBINA,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,781
000386,21,LOS TEQUES,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,170
002056,20,CIUDAD BOLIVAR HERES,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,275
002056,15,GUATIRE,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,2070
002056,11,MATURIN CENTRO,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,117
002056,13,PARAISO,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1211
001973,08,ACARIGUA,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,58
001973,11,MATURIN CENTRO,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,43
001973,02,SAN BERNARDINO,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,419
002056,12,LA CASCADA,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1168
000386,06,GUARENAS,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,454
000386,19,LA PIRAMIDE,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,213
000386,09,MATURIN PLAZA,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,125
001973,17,MARACAY,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,35
002056,06,GUARENAS,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1221
002056,19,LA PIRAMIDE,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,638
002056,09,MATURIN PLAZA,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,133
000386,08,ACARIGUA,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,174
001973,06,GUARENAS,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,186
001973,14,LA URBINA,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,403
002056,08,ACARIGUA,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,273
000386,10,LA ISABELICA - VALENCIA,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,284
001973,21,LOS TEQUES,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,100
001973,13,PARAISO,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,209
002056,10,LA ISABELICA - VALENCIA,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,497
002056,02,SAN BERNARDINO,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,2538
000386,20,CIUDAD BOLIVAR HERES,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,257
000386,01,IPSFA,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,964
000386,12,LA CASCADA,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,498
000386,11,MATURIN CENTRO,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,279
001973,20,CIUDAD BOLIVAR HERES,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,74
001973,15,GUATIRE,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,366
001973,01,IPSFA,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,552
002056,21,LOS TEQUES,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,726
002056,17,MARACAY,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,234
001973,07,BARQUISIMETO,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,74
002056,05,CAGUA,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,2319
000386,07,BARQUISIMETO,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,176
000386,05,CAGUA,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,295
000386,17,MARACAY,2023-12-02 00:00:00,HUEVOS A GRANEL.,4.69,141
001973,05,CAGUA,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,133
001973,12,LA CASCADA,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,205
001973,19,LA PIRAMIDE,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,113
001973,09,MATURIN PLAZA,2023-12-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,47
002056,07,BARQUISIMETO,2023-12-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,380
000386,09,MATURIN PLAZA,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,138
001973,01,IPSFA,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,354
001973,10,LA ISABELICA - VALENCIA,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,72
002056,12,LA CASCADA,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,953
000386,07,BARQUISIMETO,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,117
000386,20,CIUDAD BOLIVAR HERES,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,181
000386,02,SAN BERNARDINO,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,490
001973,17,MARACAY,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,50
000386,08,ACARIGUA,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,160
001973,08,ACARIGUA,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,40
002056,05,CAGUA,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,717
002056,01,IPSFA,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,2715
001973,19,LA PIRAMIDE,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,85
002056,02,SAN BERNARDINO,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1501
000386,15,GUATIRE,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,567
000386,14,LA URBINA,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,647
002056,20,CIUDAD BOLIVAR HERES,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,338
002056,06,GUARENAS,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,975
002056,19,LA PIRAMIDE,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,473
002056,14,LA URBINA,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1948
000386,12,LA CASCADA,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,359
001973,12,LA CASCADA,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,201
001973,14,LA URBINA,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,315
001973,02,SAN BERNARDINO,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,202
002056,10,LA ISABELICA - VALENCIA,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,406
002056,17,MARACAY,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,183
000386,13,PARAISO,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,195
002056,15,GUATIRE,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1422
002056,11,MATURIN CENTRO,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,119
000386,01,IPSFA,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,727
000386,22,SAN MARTIN,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,106
001973,05,CAGUA,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,97
002056,22,SAN MARTIN,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,384
000386,06,GUARENAS,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,349
000386,21,LOS TEQUES,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,103
001973,20,CIUDAD BOLIVAR HERES,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,85
001973,15,GUATIRE,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,231
001973,21,LOS TEQUES,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,49
001973,11,MATURIN CENTRO,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,37
001973,13,PARAISO,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,116
002056,07,BARQUISIMETO,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,249
002056,21,LOS TEQUES,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,392
000386,10,LA ISABELICA - VALENCIA,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,244
000386,17,MARACAY,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,149
001973,22,SAN MARTIN,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,69
002056,09,MATURIN PLAZA,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,109
000386,19,LA PIRAMIDE,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,165
000386,11,MATURIN CENTRO,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,346
001973,07,BARQUISIMETO,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,60
001973,06,GUARENAS,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,185
001973,09,MATURIN PLAZA,2023-12-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,44
002056,13,PARAISO,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,723
000386,05,CAGUA,2023-12-01 00:00:00,HUEVOS A GRANEL.,4.69,221
002056,08,ACARIGUA,2023-12-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,251
000386,15,GUATIRE,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,445
000386,11,MATURIN CENTRO,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,281
002056,11,MATURIN CENTRO,2023-11-30 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,186
000386,21,LOS TEQUES,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,96
000386,13,PARAISO,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,192
001973,11,MATURIN CENTRO,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,46
001973,13,PARAISO,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,106
002056,14,LA URBINA,2023-11-30 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1222
002056,22,SAN MARTIN,2023-11-30 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,334
000386,05,CAGUA,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,231
000386,19,LA PIRAMIDE,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,142
001973,10,LA ISABELICA - VALENCIA,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,77
001973,17,MARACAY,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,51
001973,09,MATURIN PLAZA,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,44
001973,06,GUARENAS,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,127
001973,19,LA PIRAMIDE,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,63
002056,05,CAGUA,2023-11-30 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,386
000386,01,IPSFA,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,610
000386,22,SAN MARTIN,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,94
001973,01,IPSFA,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,290
002056,12,LA CASCADA,2023-11-30 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,685
000386,10,LA ISABELICA - VALENCIA,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,237
001973,15,GUATIRE,2023-11-30 00:00:00,MARGARINA 500GR MAVESA.,2.69,195
002056,21,LOS TEQUES,2023-11-30 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,370
002056,13,PARAISO,2023-11-30 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,511
002056,02,SAN BERNARDINO,2023-11-30 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1591
000386,12,LA CASCADA,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,289
000386,17,MARACAY,2023-11-30 00:00:00,HUEVOS A GRANEL.,4.69,117
